Run,City,System,FailureTime
74,Chicago,Data Centers,18
74,Chicago,Hospitals,15
74,Chicago,Finance,21
74,Chicago,Logistics,17
74,Chicago,Emergency Services,25
74,Chicago,Media,18
74,Chicago,Government Portals,20
74,Houston,Power Grid AI,9
74,Houston,Internet Backbone AI,15
74,Houston,Data Centers,14
74,Houston,Hospitals,12
74,Houston,Finance,20
74,Houston,Logistics,16
74,Houston,Emergency Services,24
74,Houston,Media,17
74,Houston,Government Portals,24
74,Phoenix,Power Grid AI,12
74,Phoenix,Internet Backbone AI,14
74,Phoenix,Data Centers,17
74,Phoenix,Hospitals,23
74,Phoenix,Finance,17
74,Phoenix,Logistics,15
74,Phoenix,Emergency Services,34
74,Phoenix,Media,21
74,Phoenix,Government Portals,21
74,Philadelphia,Power Grid AI,10
74,Philadelphia,Internet Backbone AI,16
74,Philadelphia,Data Centers,18
74,Philadelphia,Hospitals,13
74,Philadelphia,Finance,18
74,Philadelphia,Logistics,12
74,Philadelphia,Emergency Services,16
74,Philadelphia,Media,21
74,Philadelphia,Government Portals,28
74,San Antonio,Power Grid AI,8
74,San Antonio,Internet Backbone AI,15
74,San Antonio,Data Centers,16
74,San Antonio,Hospitals,20
74,San Antonio,Finance,19
74,San Antonio,Logistics,14
74,San Antonio,Emergency Services,24
74,San Antonio,Media,21
74,San Antonio,Government Portals,24
74,San Diego,Power Grid AI,7
74,San Diego,Internet Backbone AI,11
74,San Diego,Data Centers,16
74,San Diego,Hospitals,22
74,San Diego,Finance,17
74,San Diego,Logistics,13
74,San Diego,Emergency Services,33
74,San Diego,Media,13
74,San Diego,Government Portals,19
74,Dallas,Power Grid AI,12
74,Dallas,Internet Backbone AI,13
74,Dallas,Data Centers,16
74,Dallas,Hospitals,25
74,Dallas,Finance,17
74,Dallas,Logistics,18
74,Dallas,Emergency Services,35
74,Dallas,Media,15
74,Dallas,Government Portals,15
74,San Jose,Power Grid AI,10
74,San Jose,Internet Backbone AI,15
74,San Jose,Data Centers,22
74,San Jose,Hospitals,17
74,San Jose,Finance,19
74,San Jose,Logistics,21
74,San Jose,Emergency Services,23
74,San Jose,Media,21
74,San Jose,Government Portals,18
75,New York,Power Grid AI,5
75,New York,Internet Backbone AI,10
75,New York,Data Centers,9
75,New York,Hospitals,19
75,New York,Finance,16
75,New York,Logistics,9
75,New York,Emergency Services,29
75,New York,Media,19
75,New York,Government Portals,15
75,Los Angeles,Power Grid AI,8
75,Los Angeles,Internet Backbone AI,12
75,Los Angeles,Data Centers,13
75,Los Angeles,Hospitals,14
75,Los Angeles,Finance,14
75,Los Angeles,Logistics,16
75,Los Angeles,Emergency Services,24
75,Los Angeles,Media,17
75,Los Angeles,Government Portals,19
75,Chicago,Power Grid AI,12
75,Chicago,Internet Backbone AI,14
75,Chicago,Data Centers,22
75,Chicago,Hospitals,14
75,Chicago,Finance,17
75,Chicago,Logistics,14
75,Chicago,Emergency Services,16
75,Chicago,Media,18
75,Chicago,Government Portals,28
75,Houston,Power Grid AI,7
75,Houston,Internet Backbone AI,12
75,Houston,Data Centers,17
75,Houston,Hospitals,19
75,Houston,Finance,15
75,Houston,Logistics,9
75,Houston,Emergency Services,28
75,Houston,Media,16
75,Houston,Government Portals,17
75,Phoenix,Power Grid AI,3
75,Phoenix,Internet Backbone AI,8
75,Phoenix,Data Centers,6
75,Phoenix,Hospitals,15
75,Phoenix,Finance,15
75,Phoenix,Logistics,18
75,Phoenix,Emergency Services,20
75,Phoenix,Media,8
75,Phoenix,Government Portals,15
75,Philadelphia,Power Grid AI,6
75,Philadelphia,Internet Backbone AI,9
75,Philadelphia,Data Centers,13
75,Philadelphia,Hospitals,15
75,Philadelphia,Finance,14
75,Philadelphia,Logistics,8
75,Philadelphia,Emergency Services,21
75,Philadelphia,Media,16
75,Philadelphia,Government Portals,13
75,San Antonio,Power Grid AI,3
75,San Antonio,Internet Backbone AI,14
75,San Antonio,Data Centers,12
75,San Antonio,Hospitals,17
75,San Antonio,Finance,16
75,San Antonio,Logistics,18
75,San Antonio,Emergency Services,23
75,San Antonio,Media,16
75,San Antonio,Government Portals,23
75,San Diego,Power Grid AI,0
75,San Diego,Internet Backbone AI,12
75,San Diego,Data Centers,10
75,San Diego,Hospitals,2
75,San Diego,Finance,12
75,San Diego,Logistics,13
75,San Diego,Emergency Services,12
75,San Diego,Media,18
75,San Diego,Government Portals,15
75,Dallas,Power Grid AI,9
75,Dallas,Internet Backbone AI,14
75,Dallas,Data Centers,17
75,Dallas,Hospitals,15
75,Dallas,Finance,18
75,Dallas,Logistics,19
75,Dallas,Emergency Services,26
75,Dallas,Media,18
75,Dallas,Government Portals,25
75,San Jose,Power Grid AI,11
75,San Jose,Internet Backbone AI,11
75,San Jose,Data Centers,14
75,San Jose,Hospitals,18
75,San Jose,Finance,13
75,San Jose,Logistics,14
75,San Jose,Emergency Services,30
75,San Jose,Media,18
75,San Jose,Government Portals,18
76,New York,Power Grid AI,3
76,New York,Internet Backbone AI,5
76,New York,Data Centers,8
76,New York,Hospitals,9
76,New York,Finance,13
76,New York,Logistics,18
76,New York,Emergency Services,18
76,New York,Media,7
76,New York,Government Portals,12
76,Los Angeles,Power Grid AI,7
76,Los Angeles,Internet Backbone AI,9
76,Los Angeles,Data Centers,16
76,Los Angeles,Hospitals,10
76,Los Angeles,Finance,14
76,Los Angeles,Logistics,10
76,Los Angeles,Emergency Services,19
76,Los Angeles,Media,13
76,Los Angeles,Government Portals,15
76,Chicago,Power Grid AI,0
76,Chicago,Internet Backbone AI,4
76,Chicago,Data Centers,3
76,Chicago,Hospitals,10
76,Chicago,Finance,7
76,Chicago,Logistics,5
76,Chicago,Emergency Services,13
76,Chicago,Media,10
76,Chicago,Government Portals,12
76,Houston,Power Grid AI,5
76,Houston,Internet Backbone AI,7
76,Houston,Data Centers,7
76,Houston,Hospitals,14
76,Houston,Finance,9
76,Houston,Logistics,14
76,Houston,Emergency Services,19
76,Houston,Media,13
76,Houston,Government Portals,17
76,Phoenix,Power Grid AI,2
76,Phoenix,Internet Backbone AI,8
76,Phoenix,Data Centers,10
76,Phoenix,Hospitals,10
76,Phoenix,Finance,13
76,Phoenix,Logistics,4
76,Phoenix,Emergency Services,25
76,Phoenix,Media,13
76,Phoenix,Government Portals,15
76,Philadelphia,Power Grid AI,4
76,Philadelphia,Internet Backbone AI,6
76,Philadelphia,Data Centers,11
76,Philadelphia,Hospitals,12
76,Philadelphia,Finance,11
76,Philadelphia,Logistics,11
76,Philadelphia,Emergency Services,19
76,Philadelphia,Media,15
76,Philadelphia,Government Portals,8
76,San Antonio,Power Grid AI,3
76,San Antonio,Internet Backbone AI,10
76,San Antonio,Data Centers,5
76,San Antonio,Hospitals,5
76,San Antonio,Finance,11
76,San Antonio,Logistics,16
76,San Antonio,Emergency Services,17
76,San Antonio,Media,12
76,San Antonio,Government Portals,18
76,San Diego,Power Grid AI,6
76,San Diego,Internet Backbone AI,8
76,San Diego,Data Centers,9
76,San Diego,Hospitals,12
76,San Diego,Finance,10
76,San Diego,Logistics,8
76,San Diego,Emergency Services,15
76,San Diego,Media,11
76,San Diego,Government Portals,18
76,Dallas,Power Grid AI,3
76,Dallas,Internet Backbone AI,7
76,Dallas,Data Centers,12
76,Dallas,Hospitals,12
76,Dallas,Finance,12
76,Dallas,Logistics,9
76,Dallas,Emergency Services,16
76,Dallas,Media,15
76,Dallas,Government Portals,11
76,San Jose,Power Grid AI,5
76,San Jose,Internet Backbone AI,8
76,San Jose,Data Centers,13
76,San Jose,Hospitals,8
76,San Jose,Finance,13
76,San Jose,Logistics,10
76,San Jose,Emergency Services,18
76,San Jose,Media,16
76,San Jose,Government Portals,11
77,New York,Power Grid AI,3
77,New York,Internet Backbone AI,11
77,New York,Data Centers,17
77,New York,Hospitals,7
77,New York,Finance,12
77,New York,Logistics,13
77,New York,Emergency Services,19
77,New York,Media,13
77,New York,Government Portals,17
77,Los Angeles,Power Grid AI,5
77,Los Angeles,Internet Backbone AI,12
77,Los Angeles,Data Centers,11
77,Los Angeles,Hospitals,10
77,Los Angeles,Finance,13
77,Los Angeles,Logistics,8
77,Los Angeles,Emergency Services,14
77,Los Angeles,Media,15
77,Los Angeles,Government Portals,17
77,Chicago,Power Grid AI,4
77,Chicago,Internet Backbone AI,16
77,Chicago,Data Centers,10
77,Chicago,Hospitals,7
77,Chicago,Finance,13
77,Chicago,Logistics,15
77,Chicago,Emergency Services,16
77,Chicago,Media,24
77,Chicago,Government Portals,23
77,Houston,Power Grid AI,0
77,Houston,Internet Backbone AI,14
77,Houston,Data Centers,2
77,Houston,Hospitals,8
77,Houston,Finance,8
77,Houston,Logistics,10
77,Houston,Emergency Services,23
77,Houston,Media,4
77,Houston,Government Portals,18
77,Phoenix,Power Grid AI,6
77,Phoenix,Internet Backbone AI,15
77,Phoenix,Data Centers,17
77,Phoenix,Hospitals,10
77,Phoenix,Finance,10
77,Phoenix,Logistics,9
77,Phoenix,Emergency Services,13
77,Phoenix,Media,19
77,Phoenix,Government Portals,17
77,Philadelphia,Power Grid AI,7
77,Philadelphia,Internet Backbone AI,9
77,Philadelphia,Data Centers,17
77,Philadelphia,Hospitals,15
77,Philadelphia,Finance,11
77,Philadelphia,Logistics,11
77,Philadelphia,Emergency Services,19
77,Philadelphia,Media,13
77,Philadelphia,Government Portals,11
77,San Antonio,Power Grid AI,7
77,San Antonio,Internet Backbone AI,13
77,San Antonio,Data Centers,10
77,San Antonio,Hospitals,19
77,San Antonio,Finance,12
77,San Antonio,Logistics,12
77,San Antonio,Emergency Services,27
77,San Antonio,Media,17
77,San Antonio,Government Portals,21
77,San Diego,Power Grid AI,7
77,San Diego,Internet Backbone AI,13
77,San Diego,Data Centers,15
77,San Diego,Hospitals,10
77,San Diego,Finance,15
77,San Diego,Logistics,17
77,San Diego,Emergency Services,21
77,San Diego,Media,17
77,San Diego,Government Portals,15
77,Dallas,Power Grid AI,8
77,Dallas,Internet Backbone AI,13
77,Dallas,Data Centers,13
77,Dallas,Hospitals,15
77,Dallas,Finance,15
77,Dallas,Logistics,18
77,Dallas,Emergency Services,28
77,Dallas,Media,15
77,Dallas,Government Portals,22
77,San Jose,Power Grid AI,5
77,San Jose,Internet Backbone AI,12
77,San Jose,Data Centers,14
77,San Jose,Hospitals,11
77,San Jose,Finance,14
77,San Jose,Logistics,13
77,San Jose,Emergency Services,20
77,San Jose,Media,19
77,San Jose,Government Portals,15
78,New York,Power Grid AI,2
78,New York,Internet Backbone AI,12
78,New York,Data Centers,5
78,New York,Hospitals,16
78,New York,Finance,13
78,New York,Logistics,4
78,New York,Emergency Services,29
78,New York,Media,18
78,New York,Government Portals,16
78,Los Angeles,Power Grid AI,7
78,Los Angeles,Internet Backbone AI,9
78,Los Angeles,Data Centers,12
78,Los Angeles,Hospitals,12
78,Los Angeles,Finance,11
78,Los Angeles,Logistics,14
78,Los Angeles,Emergency Services,17
78,Los Angeles,Media,13
78,Los Angeles,Government Portals,15
78,Chicago,Power Grid AI,7
78,Chicago,Internet Backbone AI,9
78,Chicago,Data Centers,12
78,Chicago,Hospitals,15
78,Chicago,Finance,15
78,Chicago,Logistics,9
78,Chicago,Emergency Services,23
78,Chicago,Media,15
78,Chicago,Government Portals,21
78,Houston,Power Grid AI,7
78,Houston,Internet Backbone AI,9
78,Houston,Data Centers,13
78,Houston,Hospitals,10
78,Houston,Finance,13
78,Houston,Logistics,18
78,Houston,Emergency Services,18
78,Houston,Media,14
78,Houston,Government Portals,15
78,Phoenix,Power Grid AI,6
78,Phoenix,Internet Backbone AI,7
78,Phoenix,Data Centers,13
78,Phoenix,Hospitals,12
78,Phoenix,Finance,9
78,Phoenix,Logistics,9
78,Phoenix,Emergency Services,21
78,Phoenix,Media,16
78,Phoenix,Government Portals,12
78,Philadelphia,Power Grid AI,0
78,Philadelphia,Internet Backbone AI,4
78,Philadelphia,Data Centers,14
78,Philadelphia,Hospitals,4
78,Philadelphia,Finance,6
78,Philadelphia,Logistics,2
78,Philadelphia,Emergency Services,7
78,Philadelphia,Media,16
78,Philadelphia,Government Portals,6
78,San Antonio,Power Grid AI,3
78,San Antonio,Internet Backbone AI,10
78,San Antonio,Data Centers,11
78,San Antonio,Hospitals,13
78,San Antonio,Finance,13
78,San Antonio,Logistics,6
78,San Antonio,Emergency Services,20
78,San Antonio,Media,13
78,San Antonio,Government Portals,14
78,San Diego,Power Grid AI,7
78,San Diego,Internet Backbone AI,11
78,San Diego,Data Centers,13
78,San Diego,Hospitals,10
78,San Diego,Finance,15
78,San Diego,Logistics,11
78,San Diego,Emergency Services,13
78,San Diego,Media,16
78,San Diego,Government Portals,20
78,Dallas,Power Grid AI,4
78,Dallas,Internet Backbone AI,9
78,Dallas,Data Centers,11
78,Dallas,Hospitals,7
78,Dallas,Finance,11
78,Dallas,Logistics,7
78,Dallas,Emergency Services,17
78,Dallas,Media,19
78,Dallas,Government Portals,21
78,San Jose,Power Grid AI,5
78,San Jose,Internet Backbone AI,12
78,San Jose,Data Centers,10
78,San Jose,Hospitals,11
78,San Jose,Finance,13
78,San Jose,Logistics,16
78,San Jose,Emergency Services,16
78,San Jose,Media,12
78,San Jose,Government Portals,21
79,New York,Power Grid AI,5
79,New York,Internet Backbone AI,9
79,New York,Data Centers,18
79,New York,Hospitals,10
79,New York,Finance,17
79,New York,Logistics,15
79,New York,Emergency Services,20
79,New York,Media,20
79,New York,Government Portals,21
79,Los Angeles,Power Grid AI,8
79,Los Angeles,Internet Backbone AI,9
79,Los Angeles,Data Centers,12
79,Los Angeles,Hospitals,21
79,Los Angeles,Finance,15
79,Los Angeles,Logistics,11
79,Los Angeles,Emergency Services,25
79,Los Angeles,Media,14
79,Los Angeles,Government Portals,13
79,Chicago,Power Grid AI,7
79,Chicago,Internet Backbone AI,9
79,Chicago,Data Centers,12
79,Chicago,Hospitals,11
79,Chicago,Finance,14
79,Chicago,Logistics,18
79,Chicago,Emergency Services,20
79,Chicago,Media,15
79,Chicago,Government Portals,13
79,Houston,Power Grid AI,3
79,Houston,Internet Backbone AI,9
79,Houston,Data Centers,7
79,Houston,Hospitals,7
79,Houston,Finance,15
79,Houston,Logistics,15
79,Houston,Emergency Services,18
79,Houston,Media,10
79,Houston,Government Portals,17
79,Phoenix,Power Grid AI,7
79,Phoenix,Internet Backbone AI,11
79,Phoenix,Data Centers,10
79,Phoenix,Hospitals,14
79,Phoenix,Finance,17
79,Phoenix,Logistics,10
79,Phoenix,Emergency Services,26
79,Phoenix,Media,13
79,Phoenix,Government Portals,19
79,Philadelphia,Power Grid AI,8
79,Philadelphia,Internet Backbone AI,12
79,Philadelphia,Data Centers,16
79,Philadelphia,Hospitals,19
79,Philadelphia,Finance,17
79,Philadelphia,Logistics,10
79,Philadelphia,Emergency Services,27
79,Philadelphia,Media,14
79,Philadelphia,Government Portals,16
79,San Antonio,Power Grid AI,2
79,San Antonio,Internet Backbone AI,9
79,San Antonio,Data Centers,9
79,San Antonio,Hospitals,6
79,San Antonio,Finance,12
79,San Antonio,Logistics,14
79,San Antonio,Emergency Services,11
79,San Antonio,Media,11
79,San Antonio,Government Portals,12
79,San Diego,Power Grid AI,6
79,San Diego,Internet Backbone AI,12
79,San Diego,Data Centers,13
79,San Diego,Hospitals,10
79,San Diego,Finance,16
79,San Diego,Logistics,10
79,San Diego,Emergency Services,17
79,San Diego,Media,18
79,San Diego,Government Portals,18
79,Dallas,Power Grid AI,4
79,Dallas,Internet Backbone AI,6
79,Dallas,Data Centers,16
79,Dallas,Hospitals,8
79,Dallas,Finance,16
79,Dallas,Logistics,8
79,Dallas,Emergency Services,16
79,Dallas,Media,8
79,Dallas,Government Portals,9
79,San Jose,Power Grid AI,0
79,San Jose,Internet Backbone AI,5
79,San Jose,Data Centers,12
79,San Jose,Hospitals,3
79,San Jose,Finance,14
79,San Jose,Logistics,4
79,San Jose,Emergency Services,10
79,San Jose,Media,16
79,San Jose,Government Portals,10
80,New York,Power Grid AI,5
80,New York,Internet Backbone AI,10
80,New York,Data Centers,9
80,New York,Hospitals,13
80,New York,Finance,12
80,New York,Logistics,13
80,New York,Emergency Services,26
80,New York,Media,13
80,New York,Government Portals,13
80,Los Angeles,Power Grid AI,6
80,Los Angeles,Internet Backbone AI,9
80,Los Angeles,Data Centers,10
80,Los Angeles,Hospitals,12
80,Los Angeles,Finance,13
80,Los Angeles,Logistics,9
80,Los Angeles,Emergency Services,17
80,Los Angeles,Media,13
80,Los Angeles,Government Portals,13
80,Chicago,Power Grid AI,6
80,Chicago,Internet Backbone AI,10
80,Chicago,Data Centers,10
80,Chicago,Hospitals,19
80,Chicago,Finance,12
80,Chicago,Logistics,16
80,Chicago,Emergency Services,31
80,Chicago,Media,13
80,Chicago,Government Portals,18
80,Houston,Power Grid AI,6
80,Houston,Internet Backbone AI,10
80,Houston,Data Centers,15
80,Houston,Hospitals,9
80,Houston,Finance,13
80,Houston,Logistics,18
80,Houston,Emergency Services,24
80,Houston,Media,13
80,Houston,Government Portals,14
80,Phoenix,Power Grid AI,0
80,Phoenix,Internet Backbone AI,7
80,Phoenix,Data Centers,11
80,Phoenix,Hospitals,5
80,Phoenix,Finance,11
80,Phoenix,Logistics,12
80,Phoenix,Emergency Services,17
80,Phoenix,Media,9
80,Phoenix,Government Portals,13
80,Philadelphia,Power Grid AI,6
80,Philadelphia,Internet Backbone AI,9
80,Philadelphia,Data Centers,14
80,Philadelphia,Hospitals,17
80,Philadelphia,Finance,11
80,Philadelphia,Logistics,14
80,Philadelphia,Emergency Services,24
80,Philadelphia,Media,16
80,Philadelphia,Government Portals,12
80,San Antonio,Power Grid AI,2
80,San Antonio,Internet Backbone AI,11
80,San Antonio,Data Centers,10
80,San Antonio,Hospitals,13
80,San Antonio,Finance,13
80,San Antonio,Logistics,9
80,San Antonio,Emergency Services,16
80,San Antonio,Media,19
80,San Antonio,Government Portals,16
80,San Diego,Power Grid AI,4
80,San Diego,Internet Backbone AI,8
80,San Diego,Data Centers,14
80,San Diego,Hospitals,14
80,San Diego,Finance,10
80,San Diego,Logistics,6
80,San Diego,Emergency Services,25
80,San Diego,Media,17
80,San Diego,Government Portals,10
80,Dallas,Power Grid AI,2
80,Dallas,Internet Backbone AI,11
80,Dallas,Data Centers,16
80,Dallas,Hospitals,11
80,Dallas,Finance,15
80,Dallas,Logistics,12
80,Dallas,Emergency Services,14
80,Dallas,Media,15
80,Dallas,Government Portals,14
80,San Jose,Power Grid AI,8
80,San Jose,Internet Backbone AI,11
80,San Jose,Data Centers,14
80,San Jose,Hospitals,16
80,San Jose,Finance,13
80,San Jose,Logistics,14
80,San Jose,Emergency Services,27
80,San Jose,Media,13
80,San Jose,Government Portals,15
81,New York,Power Grid AI,7
81,New York,Internet Backbone AI,13
81,New York,Data Centers,15
81,New York,Hospitals,16
81,New York,Finance,15
81,New York,Logistics,10
81,New York,Emergency Services,31
81,New York,Media,17
81,New York,Government Portals,28
81,Los Angeles,Power Grid AI,9
81,Los Angeles,Internet Backbone AI,15
81,Los Angeles,Data Centers,13
81,Los Angeles,Hospitals,21
81,Los Angeles,Finance,18
81,Los Angeles,Logistics,12
81,Los Angeles,Emergency Services,24
81,Los Angeles,Media,20
81,Los Angeles,Government Portals,18
81,Chicago,Power Grid AI,9
81,Chicago,Internet Backbone AI,13
81,Chicago,Data Centers,22
81,Chicago,Hospitals,16
81,Chicago,Finance,15
81,Chicago,Logistics,14
81,Chicago,Emergency Services,28
81,Chicago,Media,18
81,Chicago,Government Portals,19
81,Houston,Power Grid AI,5
81,Houston,Internet Backbone AI,10
81,Houston,Data Centers,10
81,Houston,Hospitals,12
81,Houston,Finance,18
81,Houston,Logistics,9
81,Houston,Emergency Services,21
81,Houston,Media,15
81,Houston,Government Portals,14
81,Phoenix,Power Grid AI,8
81,Phoenix,Internet Backbone AI,13
81,Phoenix,Data Centers,15
81,Phoenix,Hospitals,15
81,Phoenix,Finance,15
81,Phoenix,Logistics,20
81,Phoenix,Emergency Services,21
81,Phoenix,Media,16
81,Phoenix,Government Portals,19
81,Philadelphia,Power Grid AI,12
81,Philadelphia,Internet Backbone AI,15
81,Philadelphia,Data Centers,14
81,Philadelphia,Hospitals,14
81,Philadelphia,Finance,16
81,Philadelphia,Logistics,17
81,Philadelphia,Emergency Services,21
81,Philadelphia,Media,20
81,Philadelphia,Government Portals,21
81,San Antonio,Power Grid AI,3
81,San Antonio,Internet Backbone AI,11
81,San Antonio,Data Centers,16
81,San Antonio,Hospitals,17
81,San Antonio,Finance,13
81,San Antonio,Logistics,18
81,San Antonio,Emergency Services,23
81,San Antonio,Media,17
81,San Antonio,Government Portals,13
81,San Diego,Power Grid AI,0
81,San Diego,Internet Backbone AI,11
81,San Diego,Data Centers,9
81,San Diego,Hospitals,14
81,San Diego,Finance,17
81,San Diego,Logistics,13
81,San Diego,Emergency Services,19
81,San Diego,Media,11
81,San Diego,Government Portals,15
81,Dallas,Power Grid AI,4
81,Dallas,Internet Backbone AI,9
81,Dallas,Data Centers,10
81,Dallas,Hospitals,13
81,Dallas,Finance,16
81,Dallas,Logistics,18
81,Dallas,Emergency Services,20
81,Dallas,Media,11
81,Dallas,Government Portals,12
81,San Jose,Power Grid AI,8
81,San Jose,Internet Backbone AI,13
81,San Jose,Data Centers,15
81,San Jose,Hospitals,11
81,San Jose,Finance,17
81,San Jose,Logistics,13
81,San Jose,Emergency Services,18
81,San Jose,Media,21
81,San Jose,Government Portals,17
82,New York,Power Grid AI,0
82,New York,Internet Backbone AI,3
82,New York,Data Centers,7
82,New York,Hospitals,10
82,New York,Finance,11
82,New York,Logistics,14
82,New York,Emergency Services,19
82,New York,Media,10
82,New York,Government Portals,15
82,Los Angeles,Power Grid AI,6
82,Los Angeles,Internet Backbone AI,7
82,Los Angeles,Data Centers,18
82,Los Angeles,Hospitals,15
82,Los Angeles,Finance,11
82,Los Angeles,Logistics,11
82,Los Angeles,Emergency Services,30
82,Los Angeles,Media,11
82,Los Angeles,Government Portals,17
82,Chicago,Power Grid AI,10
82,Chicago,Internet Backbone AI,10
82,Chicago,Data Centers,15
82,Chicago,Hospitals,15
82,Chicago,Finance,13
82,Chicago,Logistics,18
82,Chicago,Emergency Services,20
82,Chicago,Media,16
82,Chicago,Government Portals,19
82,Houston,Power Grid AI,8
82,Houston,Internet Backbone AI,10
82,Houston,Data Centers,14
82,Houston,Hospitals,20
82,Houston,Finance,12
82,Houston,Logistics,16
82,Houston,Emergency Services,27
82,Houston,Media,12
82,Houston,Government Portals,15
82,Phoenix,Power Grid AI,5
82,Phoenix,Internet Backbone AI,8
82,Phoenix,Data Centers,18
82,Phoenix,Hospitals,10
82,Phoenix,Finance,11
82,Phoenix,Logistics,16
82,Phoenix,Emergency Services,23
82,Phoenix,Media,19
82,Phoenix,Government Portals,23
82,Philadelphia,Power Grid AI,9
82,Philadelphia,Internet Backbone AI,9
82,Philadelphia,Data Centers,15
82,Philadelphia,Hospitals,15
82,Philadelphia,Finance,13
82,Philadelphia,Logistics,16
82,Philadelphia,Emergency Services,28
82,Philadelphia,Media,11
82,Philadelphia,Government Portals,15
82,San Antonio,Power Grid AI,7
82,San Antonio,Internet Backbone AI,8
82,San Antonio,Data Centers,11
82,San Antonio,Hospitals,15
82,San Antonio,Finance,15
82,San Antonio,Logistics,11
82,San Antonio,Emergency Services,23
82,San Antonio,Media,14
82,San Antonio,Government Portals,13
82,San Diego,Power Grid AI,8
82,San Diego,Internet Backbone AI,11
82,San Diego,Data Centers,10
82,San Diego,Hospitals,10
82,San Diego,Finance,14
82,San Diego,Logistics,12
82,San Diego,Emergency Services,13
82,San Diego,Media,13
82,San Diego,Government Portals,16
82,Dallas,Power Grid AI,4
82,Dallas,Internet Backbone AI,6
82,Dallas,Data Centers,9
82,Dallas,Hospitals,9
82,Dallas,Finance,12
82,Dallas,Logistics,12
82,Dallas,Emergency Services,20
82,Dallas,Media,10
82,Dallas,Government Portals,10
82,San Jose,Power Grid AI,7
82,San Jose,Internet Backbone AI,5
82,San Jose,Data Centers,8
82,San Jose,Hospitals,10
82,San Jose,Finance,11
82,San Jose,Logistics,14
82,San Jose,Emergency Services,24
82,San Jose,Media,9
82,San Jose,Government Portals,20
83,New York,Power Grid AI,3
83,New York,Internet Backbone AI,8
83,New York,Data Centers,11
83,New York,Hospitals,18
83,New York,Finance,10
83,New York,Logistics,12
83,New York,Emergency Services,20
83,New York,Media,12
83,New York,Government Portals,13
83,Los Angeles,Power Grid AI,11
83,Los Angeles,Internet Backbone AI,12
83,Los Angeles,Data Centers,15
83,Los Angeles,Hospitals,14
83,Los Angeles,Finance,15
83,Los Angeles,Logistics,20
83,Los Angeles,Emergency Services,25
83,Los Angeles,Media,15
83,Los Angeles,Government Portals,16
83,Chicago,Power Grid AI,11
83,Chicago,Internet Backbone AI,14
83,Chicago,Data Centers,22
83,Chicago,Hospitals,16
83,Chicago,Finance,15
83,Chicago,Logistics,15
83,Chicago,Emergency Services,22
83,Chicago,Media,24
83,Chicago,Government Portals,23
83,Houston,Power Grid AI,9
83,Houston,Internet Backbone AI,13
83,Houston,Data Centers,14
83,Houston,Hospitals,23
83,Houston,Finance,18
83,Houston,Logistics,11
83,Houston,Emergency Services,29
83,Houston,Media,19
83,Houston,Government Portals,20
83,Phoenix,Power Grid AI,7
83,Phoenix,Internet Backbone AI,13
83,Phoenix,Data Centers,18
83,Phoenix,Hospitals,10
83,Phoenix,Finance,13
83,Phoenix,Logistics,17
83,Phoenix,Emergency Services,22
83,Phoenix,Media,16
83,Phoenix,Government Portals,21
83,Philadelphia,Power Grid AI,9
83,Philadelphia,Internet Backbone AI,11
83,Philadelphia,Data Centers,14
83,Philadelphia,Hospitals,20
83,Philadelphia,Finance,14
83,Philadelphia,Logistics,18
83,Philadelphia,Emergency Services,30
83,Philadelphia,Media,16
83,Philadelphia,Government Portals,22
83,San Antonio,Power Grid AI,3
83,San Antonio,Internet Backbone AI,13
83,San Antonio,Data Centers,9
83,San Antonio,Hospitals,16
83,San Antonio,Finance,16
83,San Antonio,Logistics,15
83,San Antonio,Emergency Services,19
83,San Antonio,Media,20
83,San Antonio,Government Portals,19
83,San Diego,Power Grid AI,0
83,San Diego,Internet Backbone AI,11
83,San Diego,Data Centers,9
83,San Diego,Hospitals,4
83,San Diego,Finance,11
83,San Diego,Logistics,9
83,San Diego,Emergency Services,10
83,San Diego,Media,11
83,San Diego,Government Portals,20
83,Dallas,Power Grid AI,4
83,Dallas,Internet Backbone AI,10
83,Dallas,Data Centers,12
83,Dallas,Hospitals,10
83,Dallas,Finance,13
83,Dallas,Logistics,19
83,Dallas,Emergency Services,25
83,Dallas,Media,20
83,Dallas,Government Portals,20
83,San Jose,Power Grid AI,10
83,San Jose,Internet Backbone AI,10
83,San Jose,Data Centers,12
83,San Jose,Hospitals,14
83,San Jose,Finance,16
83,San Jose,Logistics,18
83,San Jose,Emergency Services,16
83,San Jose,Media,15
83,San Jose,Government Portals,23
84,New York,Power Grid AI,7
84,New York,Internet Backbone AI,10
84,New York,Data Centers,14
84,New York,Hospitals,16
84,New York,Finance,14
84,New York,Logistics,12
84,New York,Emergency Services,18
84,New York,Media,21
84,New York,Government Portals,22
84,Los Angeles,Power Grid AI,3
84,Los Angeles,Internet Backbone AI,12
84,Los Angeles,Data Centers,13
84,Los Angeles,Hospitals,5
84,Los Angeles,Finance,15
84,Los Angeles,Logistics,5
84,Los Angeles,Emergency Services,7
84,Los Angeles,Media,16
84,Los Angeles,Government Portals,19
84,Chicago,Power Grid AI,0
84,Chicago,Internet Backbone AI,5
84,Chicago,Data Centers,6
84,Chicago,Hospitals,11
84,Chicago,Finance,15
84,Chicago,Logistics,2
84,Chicago,Emergency Services,25
84,Chicago,Media,12
84,Chicago,Government Portals,19
84,Houston,Power Grid AI,4
